Filename	DOI	Reference
pks_probability	10.1016/j.endm.2013.05.145	Heller, J., & Wickelmaier, F. (2013). Minimum discrepancy estimation in probabilistic knowledge structures. Electronic Notes in Discrete Mathematics, 42, 49-56.
PMT_Trzcinska_2023_finans	10.1371/journal.pone.0290512	Trzcińska, A., Kubicka, K., & Podsiadłowski, W. (2023). The construction and preliminary validation of a new Pictorial Materialism Test for 4–6-year-old children. Plos one, 18(8), e0290512.
PMT_Trzcinska_2023_MVS	10.1371/journal.pone.0290512	Trzcińska, A., Kubicka, K., & Podsiadłowski, W. (2023). The construction and preliminary validation of a new Pictorial Materialism Test for 4–6-year-old children. Plos one, 18(8), e0290512.
PMT_Trzcinska_2023_PMT	10.1371/journal.pone.0290512	Trzcińska, A., Kubicka, K., & Podsiadłowski, W. (2023). The construction and preliminary validation of a new Pictorial Materialism Test for 4–6-year-old children. Plos one, 18(8), e0290512.
polca_carcinoma	10.1002/0471249688	Agresti, Alan. 2002. Categorical Data Analysis, second edition. Hoboken: John Wiley \& Sons.
polca_cheating	10.4135/9781412984720.n6	Dayton, C. Mitchell. 1998. Latent Class Scaling Analysis. Thousand Oaks, CA: SAGE Publications.
polca_election		The National Election Studies (https://electionstudies.org/). THE 2000 NATIONAL ELECTION STUDY [dataset]. Ann Arbor, MI: University of Michigan, Center for Political Studies [producer and distributor].
polca_values	10.1086/220785	Stouffer, S.A. and J. Toby. 1951. "Role conflict and personality." American Journal of Sociology. 56: 395:406.
political_psychology	10.5334/jopd.54	Brandt, M. J., Turner-Zwinkels, F. M., & Kubin, E. (2021). Political Psychology Data from a 26-wave Yearlong Longitudinal Study (2019–2020). Journal of Open Psychology Data, 9(1). 10.5334/jopd.54
PPCDRSSA_FranciscoJ_2023_CDRISC	10.6018/analesps.35.1.314111	García León, M. D. L. Á., González Gómez, A., Robles Ortega, H., Padilla García, J. L., & Peralta Ramírez, M. I. (2019). Psychometric properties of the Connor-Davidson Resilience Scale (CD-RISC) in the Spanish population.
PPCDRSSA_FranciscoJ_2023_KIDS	10.6018/analesps.35.1.314111	García León, M. D. L. Á., González Gómez, A., Robles Ortega, H., Padilla García, J. L., & Peralta Ramírez, M. I. (2019). Psychometric properties of the Connor-Davidson Resilience Scale (CD-RISC) in the Spanish population.
PPCDRSSA_FranciscoJ_2023_RCADS30	10.6018/analesps.35.1.314111	García León, M. D. L. Á., González Gómez, A., Robles Ortega, H., Padilla García, J. L., & Peralta Ramírez, M. I. (2019). Psychometric properties of the Connor-Davidson Resilience Scale (CD-RISC) in the Spanish population.
PPCDRSSA_FranciscoJ_2023_SDQ	10.6018/analesps.35.1.314111	García León, M. D. L. Á., González Gómez, A., Robles Ortega, H., Padilla García, J. L., & Peralta Ramírez, M. I. (2019). Psychometric properties of the Connor-Davidson Resilience Scale (CD-RISC) in the Spanish population.
PPPASBPNSSedaisw_Pedro_2022_EBSV	10.1177/07342829221125843	Inman, R. A., Costa, P. J., & Moreira, P. A. (2023). Psychometric Properties of the Portuguese Adolescent Students’ Basic Psychological Needs at School Scale (ASBPNSS) and Evidence of Differential Associations With Indicators of Subjective Wellbeing. Journal of psychoeducational assessment, 41(1), 100-119.
PPPASBPNSSedaisw_Pedro_2022_NPBE	10.1177/07342829221125843	Inman, R. A., Costa, P. J., & Moreira, P. A. (2023). Psychometric Properties of the Portuguese Adolescent Students’ Basic Psychological Needs at School Scale (ASBPNSS) and Evidence of Differential Associations With Indicators of Subjective Wellbeing. Journal of psychoeducational assessment, 41(1), 100-119.
PPPASBPNSSedaisw_Pedro_2022_PANAS	10.1177/07342829221125843	Inman, R. A., Costa, P. J., & Moreira, P. A. (2023). Psychometric Properties of the Portuguese Adolescent Students’ Basic Psychological Needs at School Scale (ASBPNSS) and Evidence of Differential Associations With Indicators of Subjective Wellbeing. Journal of psychoeducational assessment, 41(1), 100-119.
PPPSSAPIS_Figlova_2021_PSS10	10.17632/k8zk3xhcjf.1	Figalová, Nikol; Charvát, Miroslav (2021), “Psychometric Properties of the Perceived Stress Scale in an Adult Psychiatric Inpatient Sample: Dataset And the Analytic Script for R”, Mendeley Data, V1, doi: 10.17632/k8zk3xhcjf.1
PPSCMMUSAUK_Keech_2019_Apprais_df	10.1002/brb3.1963	Keech, J. J., Orbell, S., Hagger, M. S., O’Callaghan, F. V., & Hamilton, K. (2021). Psychometric properties of the stress control mindset measure in university students from Australia and the UK. Brain and Behavior, 11(2), e01963.
PPSRS_Caliciuri_2024	10.13140/RG.2.2.26105.07528	Caliciuri, R., & Lanz, M. (2024, August 2). Psychometric properties of the Scientific Reasoning Scale: application to the Italian context. Retrieved from osf.io/jk9dp
PRCPSFFMQ_Lecuona_2017	10.1177/1073191119873718	Lecuona, O., García-Garzón, E., García-Rubio, C., & Rodríguez-Carvajal, R. (2020). A psychometric review and conceptual replication study of the Five Facets Mindfulness Questionnaire latent structure. Assessment, 27(5), 859-872.
preference_inventory		Wagner, Rudolph F., and Kelly A. Wells. "A refined neurobehavioral inventory of hemispheric preference." Journal of clinical psychology 41.5 (1985): 671-676.///Wagner Preference Inventory [dataset and codebook]. http://openpsychometrics.org/_rawdata/Wagner.zip
PrEPAdherence_Zissette_2021	10.7910/DVN/NI4ZQA	Zissette, Seth; Tolley, Elizabeth E.; Martinez, Andres; Hanif, Homaira; Gill, Katherine; Mugo, Nelly; Myers, Laura; Casmir, Ednar; Duyver, Menna; Ngure, Kenneth; Doncel, Gustavo F., 2021, "Replication Data for: Adaptation and validation of simple tools to screen and monitor for oral PrEP adherence", https://doi.org/10.7910/DVN/NI4ZQA, Harvard Dataverse, V1, UNF:6:2M6Nw2BgCJ2vhU+jLH5ZtA== [fileUNF]  Zissette, S., Tolley, E. E., Martinez, A., Hanif, H., Gill, K., Mugo, N., ... & Doncel, G. F. (2021). Adaptation and validation of simple tools to screen and monitor for oral PrEP adherence. Plos one, 16(5), e0251823.
preschool_sel	10.33009/ldbase.1680213217.8ed0	Bailey, C. S., Korucu, İrem, Eveleigh, A., Schnur, G., Costello, L., Tuttle, M., Knox-Lane, T., Cassidy, C., Ondrusek, A., McNaboe, T., Mazhar, A., & Xie, F. (2023). Preschool Social and Emotional Development Study—Connecticut Dataset. LDbase. https://doi.org/10.33009/ldbase.1680213217.8ed0 
previc_bohn2023.R	10.31234/osf.io/hvncp	Bohn, M., Prein, J. C., Engicht, J., Haun, D., Gagarina, N., & Koch, T. (2023, October 19). PREVIC: An adaptive parent report measure of expressive vocabulary in children between 3 and 8 years of age. https://doi.org/10.31234/osf.io/hvncp
project_kids_items	10.33009/ldbase.1620837890.bcf8	Hart, S. A., Otaiba, S. A., Connor, C., & Norris, C. U. (2021). Project KIDS Item level Data. LDbase. https://doi.org/10.33009/ldbase.1620837890.bcf8 
promis_BrummerHoffman_2021	10.1037/pas0001323	de Souza Brümmer, R., Krause, K. R., Salum, G. A., de Almeida Fleck, M. P., Porto, I. M., do Amaral, J. V., ... & Hoffmann, M. S. (2024). Beyond frequency: Evaluating the validity of assessing the context, duration, ability and botherement of depression and anxiety symptoms in south Brazil. Psychological Assessment.
promis1wave1_anger	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
promis1wave1_anxiety	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
promis1wave1_cesd	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
promis1wave1_depression	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
promis1wave1_fatigue	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
promis1wave1_haq	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
promis1wave1_pain	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
promis1wave1_physicalfunction	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
promis1wave1_social	10.7910/DVN/0NGAKG	Cella, D., Riley, W., Stone, A., Rothrock, N., Reeve, B., Yount, S., ... & Hays, R. (2010). Initial adult health item banks and first wave testing of the patient-reported outcomes measurement information system (PROMIS™) network: 2005–2008. Journal of clinical epidemiology, 63(11), 1179.  Cella, David, 2015, "PROMIS 1 Wave 1", https://doi.org/10.7910/DVN/0NGAKG, Harvard Dataverse, V3, UNF:6:sXYqKDzGWfX7QuTXNGpjGQ== [fileUNF]
PROMISPFUE_2.0E_Gershon_2019_PROMIS	10.7910/DVN/IHNIRH	Gershon, Richard; Kaat, Aaron, 2019, "PROMIS Physical Function Upper Extremity v2.0 Extension", https://doi.org/10.7910/DVN/IHNIRH, Harvard Dataverse, V1, UNF:6:BsY5AJjLMU1s4Yw2kBRneg== [fileUNF]
PROMISPME_Forrest_2021_Family_Children	10.7910/DVN/QOO7QX	Bevans, K. B., Riley, A. W., Landgraf, J. M., Carle, A. C., Teneralli, R. E., Fiese, B. H., ... & Forrest, C. B. (2017). Children’s family experiences: development of the PROMIS® pediatric family relationships measures. Quality of Life Research, 26(11), 3011-3023. Forrest, C. B., Devine, J., Bevans, K. B., Becker, B. D., Carle, A. C., Teneralli, R. E., ... & Ravens-Sieberer, U. (2018). Development and psychometric evaluation of the PROMIS Pediatric Life Satisfaction item banks, child-report, and parent-proxy editions. Quality of Life Research, 27(1), 217-234. Forrest, C. B., Bevans, K. B., Pratiwadi, R., Moon, J., Teneralli, R. E., Minton, J. M., & Tucker, C. A. (2014). Development of the PROMIS® pediatric global health (PGH-7) measure. Quality of Life Research, 23(4), 1221-1231. Forrest, C. B., Ravens-Sieberer, U., Devine, J., Becker, B. D., Teneralli, R. E., Moon, J., ... & Bevans, K. B. (2018). Development and evaluation of the PROMIS® pediatric positive affect item bank, child-report and parent-proxy editions. Journal of happiness studies, 19(3), 699-718. Bevans, K. B., Gardner, W., Pajer, K. A., Becker, B., Carle, A., Tucker, C. A., & Forrest, C. B. (2018). Psychometric evaluation of the PROMIS® pediatric psychological and physical stress experiences measures. Journal of pediatric psychology, 43(6), 678-692. Tucker, C. A., Bevans, K. B., Becker, B. D., Teneralli, R., & Forrest, C. B. (2020). Development of the PROMIS Pediatric Physical Activity Item Banks. Physical Therapy. Forrest, Christopher, 2021, "PROMIS Pediatric Measure Evaluation", https://doi.org/10.7910/DVN/QOO7QX, Harvard Dataverse, V1, UNF:6:KR2sdwDQUHzX3hNzM+pZKA== [fileUNF]
PROMISPME_Forrest_2021_Family_Proxy	10.7910/DVN/QOO7QX	Bevans, K. B., Riley, A. W., Landgraf, J. M., Carle, A. C., Teneralli, R. E., Fiese, B. H., ... & Forrest, C. B. (2017). Children’s family experiences: development of the PROMIS® pediatric family relationships measures. Quality of Life Research, 26(11), 3011-3023. Forrest, C. B., Devine, J., Bevans, K. B., Becker, B. D., Carle, A. C., Teneralli, R. E., ... & Ravens-Sieberer, U. (2018). Development and psychometric evaluation of the PROMIS Pediatric Life Satisfaction item banks, child-report, and parent-proxy editions. Quality of Life Research, 27(1), 217-234. Forrest, C. B., Bevans, K. B., Pratiwadi, R., Moon, J., Teneralli, R. E., Minton, J. M., & Tucker, C. A. (2014). Development of the PROMIS® pediatric global health (PGH-7) measure. Quality of Life Research, 23(4), 1221-1231. Forrest, C. B., Ravens-Sieberer, U., Devine, J., Becker, B. D., Teneralli, R. E., Moon, J., ... & Bevans, K. B. (2018). Development and evaluation of the PROMIS® pediatric positive affect item bank, child-report and parent-proxy editions. Journal of happiness studies, 19(3), 699-718. Bevans, K. B., Gardner, W., Pajer, K. A., Becker, B., Carle, A., Tucker, C. A., & Forrest, C. B. (2018). Psychometric evaluation of the PROMIS® pediatric psychological and physical stress experiences measures. Journal of pediatric psychology, 43(6), 678-692. Tucker, C. A., Bevans, K. B., Becker, B. D., Teneralli, R., & Forrest, C. B. (2020). Development of the PROMIS Pediatric Physical Activity Item Banks. Physical Therapy. Forrest, Christopher, 2021, "PROMIS Pediatric Measure Evaluation", https://doi.org/10.7910/DVN/QOO7QX, Harvard Dataverse, V1, UNF:6:KR2sdwDQUHzX3hNzM+pZKA== [fileUNF]
PROMISPME_Forrest_2021_GHGlobal_Children	10.7910/DVN/QOO7QX	Bevans, K. B., Riley, A. W., Landgraf, J. M., Carle, A. C., Teneralli, R. E., Fiese, B. H., ... & Forrest, C. B. (2017). Children’s family experiences: development of the PROMIS® pediatric family relationships measures. Quality of Life Research, 26(11), 3011-3023. Forrest, C. B., Devine, J., Bevans, K. B., Becker, B. D., Carle, A. C., Teneralli, R. E., ... & Ravens-Sieberer, U. (2018). Development and psychometric evaluation of the PROMIS Pediatric Life Satisfaction item banks, child-report, and parent-proxy editions. Quality of Life Research, 27(1), 217-234. Forrest, C. B., Bevans, K. B., Pratiwadi, R., Moon, J., Teneralli, R. E., Minton, J. M., & Tucker, C. A. (2014). Development of the PROMIS® pediatric global health (PGH-7) measure. Quality of Life Research, 23(4), 1221-1231. Forrest, C. B., Ravens-Sieberer, U., Devine, J., Becker, B. D., Teneralli, R. E., Moon, J., ... & Bevans, K. B. (2018). Development and evaluation of the PROMIS® pediatric positive affect item bank, child-report and parent-proxy editions. Journal of happiness studies, 19(3), 699-718. Bevans, K. B., Gardner, W., Pajer, K. A., Becker, B., Carle, A., Tucker, C. A., & Forrest, C. B. (2018). Psychometric evaluation of the PROMIS® pediatric psychological and physical stress experiences measures. Journal of pediatric psychology, 43(6), 678-692. Tucker, C. A., Bevans, K. B., Becker, B. D., Teneralli, R., & Forrest, C. B. (2020). Development of the PROMIS Pediatric Physical Activity Item Banks. Physical Therapy. Forrest, Christopher, 2021, "PROMIS Pediatric Measure Evaluation", https://doi.org/10.7910/DVN/QOO7QX, Harvard Dataverse, V1, UNF:6:KR2sdwDQUHzX3hNzM+pZKA== [fileUNF]
